artist,album,release_type,review_source,review_url,review_date,raw_score,normalized_score_10,genre_bucket,subgenre,status,manual_check_reason
Unknown Artist,CONFESSIONS II,album,Album of the Year,https://www.albumoftheyear.org/album/1616412-madonna-confessions-ii.php,,,,Unknown,,aggregator_find,
Unknown Artist,Role Model Hermit,album,Album of the Year,https://www.albumoftheyear.org/album/1741390-mary-in-the-junkyard-role-model-hermit.php,,,,Unknown,,aggregator_find,
Unknown Artist,xperiment,album,Album of the Year,https://www.albumoftheyear.org/album/1529670-ken-carson-xperiment.php,,,,Unknown,,aggregator_find,
Unknown Artist,In a while this will all be gone,album,Album of the Year,https://www.albumoftheyear.org/album/1888711-acloudyskye-in-a-while-this-will-all-be-gone.php,,,,Unknown,,aggregator_find,
Unknown Artist,Far From God,album,Album of the Year,https://www.albumoftheyear.org/album/1719214-moonspell-far-from-god.php,,,,Unknown,,aggregator_find,
Unknown Artist,Livin In The USA,album,Album of the Year,https://www.albumoftheyear.org/album/1673920-low-cut-connie-livin-in-the-usa.php,,,,Unknown,,aggregator_find,
Unknown Artist,Metamorphoses,album,Album of the Year,https://www.albumoftheyear.org/album/1893729-laika-metamorphoses.php,,,,Unknown,,aggregator_find,
Unknown Artist,Green Hills,album,Album of the Year,https://www.albumoftheyear.org/album/1819897-the-heavenly-bodes-green-hills.php,,,,Unknown,,aggregator_find,
Unknown Artist,Teenage Widow,album,Album of the Year,https://www.albumoftheyear.org/album/1665921-idialedyournumber-teenage-widow.php,,,,Unknown,,aggregator_find,
Unknown Artist,The Devil and All His Works,album,Album of the Year,https://www.albumoftheyear.org/album/1809018-witchsorrow-the-devil-and-all-his-works.php,,,,Unknown,,aggregator_find,
Unknown Artist,One Pig Happy Family,album,Album of the Year,https://www.albumoftheyear.org/album/1894979-peppa-pig-one-pig-happy-family.php,,,,Unknown,,aggregator_find,
Unknown Artist,The Unbinding,album,Album of the Year,https://www.albumoftheyear.org/album/1870646-soothsayer-the-unbinding.php,,,,Unknown,,aggregator_find,
Unknown Artist,Putrescence,album,Album of the Year,https://www.albumoftheyear.org/album/1870637-coprolith-putrescence.php,,,,Unknown,,aggregator_find,
Unknown Artist,Fading Failing Ruin,album,Album of the Year,https://www.albumoftheyear.org/album/1808122-solace-fading-failing-ruin.php,,,,Unknown,,aggregator_find,
Unknown Artist,sie porobiło…,album,Album of the Year,https://www.albumoftheyear.org/album/1872243-hubert-sie-porobilo.php,,,,Unknown,,aggregator_find,
Unknown Artist,TGIF (10th Anniversary Edition),album,Album of the Year,https://www.albumoftheyear.org/album/1886250-tha-god-fahim-tgif-10th-anniversary-edition.php,,,,Unknown,,aggregator_find,
Unknown Artist,Night is Calling,album,Album of the Year,https://www.albumoftheyear.org/album/1746769-dominum-night-is-calling.php,,,,Unknown,,aggregator_find,
Unknown Artist,False LP A,album,Album of the Year,https://www.albumoftheyear.org/album/1817226-topdown-dialectic-false-lp-a.php,,,,Unknown,,aggregator_find,
Unknown Artist,Kiss of Death (20th Anniversary Edition),album,Album of the Year,https://www.albumoftheyear.org/album/1888501-motorhead-kiss-of-death-20th-anniversary-edition.php,,,,Unknown,,aggregator_find,
Unknown Artist,Playlist #YourYouth,album,Album of the Year,https://www.albumoftheyear.org/album/1865273-uau-playlist-youryouth.php,,,,Unknown,,aggregator_find,
Unknown Artist,o lado bom das coisas irreversíveis,album,Album of the Year,https://www.albumoftheyear.org/album/1881615-link-do-zap-o-lado-bom-das-coisas-irreversiveis.php,,,,Unknown,,aggregator_find,
Unknown Artist,Visitor (Deluxe),album,Album of the Year,https://www.albumoftheyear.org/album/1830997-sienna-spiro-visitor-deluxe.php,,,,Unknown,,aggregator_find,
Unknown Artist,RIGHT NOW,album,Album of the Year,https://www.albumoftheyear.org/album/1757746-yetibois-right-now.php,,,,Unknown,,aggregator_find,
Unknown Artist,The Actual Kids in Actual America,album,Album of the Year,https://www.albumoftheyear.org/album/1886375-frank-lloyd-wleft-the-actual-kids-in-actual-america.php,,,,Unknown,,aggregator_find,
Unknown Artist,Foreign Signature,album,Album of the Year,https://www.albumoftheyear.org/album/1897436-darwin-paz-foreign-signature.php,,,,Unknown,,aggregator_find,
Unknown Artist,84 Role Model Hermit,album,Metacritic,https://www.metacritic.com/music/role-model-hermit/mary-in-the-junkyard,,,,Unknown,,aggregator_find,
Unknown Artist,83 CONFESSIONS II,album,Metacritic,https://www.metacritic.com/music/confessions-ii/madonna,,,,Unknown,,aggregator_find,
Unknown Artist,79 Foreign Tongues,album,Metacritic,https://www.metacritic.com/music/foreign-tongues/the-rolling-stones,,,,Unknown,,aggregator_find,
Unknown Artist,63 Visitor,album,Metacritic,https://www.metacritic.com/music/visitor/sienna-spiro,,,,Unknown,,aggregator_find,
Unknown Artist,15 Playing With Fire,album,Metacritic,https://www.metacritic.com/music/playing-with-fire/kevin-federline,,,,Unknown,,aggregator_find,
Unknown Artist,Livin In The USA,album,Metacritic,https://www.metacritic.com/music/livin-in-the-usa/low-cut-connie,,,,Unknown,,aggregator_find,
Unknown Artist,The Wow! Signal,album,Metacritic,https://www.metacritic.com/music/the-wow!-signal/muse,,,,Unknown,,aggregator_find,
Unknown Artist,After The Astronaut,album,Metacritic,https://www.metacritic.com/music/after-the-astronaut/butthole-surfers,,,,Unknown,,aggregator_find,
Unknown Artist,The Ground Above,album,Metacritic,https://www.metacritic.com/music/the-ground-above/beth-orton,,,,Unknown,,aggregator_find,
Unknown Artist,Your Day Will Come (2026),album,Metacritic,https://www.metacritic.com/music/your-day-will-come-2026/chanel-beads,,,,Unknown,,aggregator_find,
Unknown Artist,Public Luxury,album,Metacritic,https://www.metacritic.com/music/public-luxury/downtown-boys,,,,Unknown,,aggregator_find,
Armagideon Time,When Punk Met Dub 1978-1984,album,Metacritic,https://www.metacritic.com/music/armagideon-time-when-punk-met-dub-1978-1984/various-artists,,,,Unknown,,aggregator_find,
Unknown Artist,Spontaneous Music Live,album,Metacritic,https://www.metacritic.com/music/spontaneous-music-live/sml,,,,Unknown,,aggregator_find,
Unknown Artist,Wagon Burner,album,Metacritic,https://www.metacritic.com/music/wagon-burner/dead-pioneers,,,,Unknown,,aggregator_find,
Unknown Artist,Terrestrials,album,Metacritic,https://www.metacritic.com/music/terrestrials/pond,,,,Unknown,,aggregator_find,
Unknown Artist,Castle Park,album,Metacritic,https://www.metacritic.com/music/castle-park/graham-coxon,,,,Unknown,,aggregator_find,
Unknown Artist,you seem pretty sad for a girl so in love,album,Metacritic,https://www.metacritic.com/music/you-seem-pretty-sad-for-a-girl-so-in-love/olivia-rodrigo,,,,Unknown,,aggregator_find,
Unknown Artist,Until The Sun Explodes,album,Metacritic,https://www.metacritic.com/music/until-the-sun-explodes/sublime,,,,Unknown,,aggregator_find,
Unknown Artist,So Help Me God,album,Metacritic,https://www.metacritic.com/music/so-help-me-god/kelsey-lu,,,,Unknown,,aggregator_find,
Unknown Artist,Snowdrop,album,Metacritic,https://www.metacritic.com/music/snowdrop/mono,,,,Unknown,,aggregator_find,
Unknown Artist,The Landfill,album,Metacritic,https://www.metacritic.com/music/the-landfill/fruit-bats,,,,Unknown,,aggregator_find,
Unknown Artist,Magazine,album,Metacritic,https://www.metacritic.com/music/magazine/yhwh-nailgun,,,,Unknown,,aggregator_find,
Unknown Artist,Demand To Be Taken To Heaven Alive!,album,Metacritic,https://www.metacritic.com/music/demand-to-be-taken-to-heaven-alive!/horse-lords,,,,Unknown,,aggregator_find,
Unknown Artist,Songs Of Personal Loss And Protest,album,Metacritic,https://www.metacritic.com/music/songs-of-personal-loss-and-protest/jon-spencer,,,,Unknown,,aggregator_find,
Unknown Artist,in grief or in hope,album,Metacritic,https://www.metacritic.com/music/in-grief-or-in-hope/bigbrave,,,,Unknown,,aggregator_find,
